round,reward
401,161.1947783299328
402,116.79829494300351
403,100
404,50.0
405,100
406,88.3917707185108
407,179.0013103941752
408,64.36591065106124
409,100
410,155.08283049674176
411,100
412,50.0
413,213.3339790808497
414,50.0
415,100
416,50.0
417,113.87738120299723
418,121.88923606744264
419,129.07363834561065
420,110.25448291326688
421,50.0
422,50.0
423,110.02543296003749
424,0
425,239.26400496870676
426,0
427,269.5372832665295
428,0
429,168.216310659447
430,0
431,100
432,75.57733107437197
433,172.0466467776148
434,69.977593457379
435,204.27272360264413
436,59.32937170679568
437,118.14880733423398
438,143.59951073333963
439,270.0230017073389
440,50.0
441,157.67050047760645
442,122.11282522703007
443,100
444,84.05262652766595
445,100
446,90.7985847693637
447,104.0771862401879
448,50.0
449,132.43028787261972
450,207.31574435913265
451,76.83487130052774
452,50.0
453,100
454,0
455,100
456,0
457,50.0
458,141.94070916518206
459,0
460,0
461,100
462,70.36550514258307
463,100
464,127.85687219260417
465,100
466,88.45422600523898
467,100
468,82.14740875220997
469,100
470,57.94822826519332
471,179.40760259383734
472,50.0
473,281.6359277159744
474,50.0
475,100
476,99.84684416493064
477,159.31466251600835
478,50.0
479,100
480,111.14333754974615
481,52.83598764060134
482,125.72389471496463
483,100
484,50.0
485,100
486,50.0
487,100
488,50.71835087998861
489,124.58458666302703
490,72.37044474133224
491,217.7990013399607
492,84.96915922632462
493,100
494,59.35936685042532
495,294.91999361999433
496,50.0
497,50.0
498,164.3208935349005
499,279.55587964672407
500,50.0
501,100
502,0
503,100
504,0
505,100
506,0
507,100
508,0
509,232.80027081404688
510,0
511,69.01154628460102
512,50.0
513,100
514,50.0
515,187.56613327252222
516,71.52106506061516
517,100
518,71.06456129320239
519,117.1998411234196
520,50.0
521,159.14778114136834
522,0
523,121.53351847669103
524,0
525,108.65305106556875
526,0
527,154.9593987442364
528,0
529,381.35556369056366
530,0
531,50.0
532,100
533,50.0
534,100
535,69.25152388909076
536,100
537,50.0
538,198.08595753764985
539,50.0
540,100
541,139.0682403469165
542,141.4823848802796
543,50.0
544,100
545,0
546,247.5504373646284
547,0
548,215.2409565946457
549,0
550,0
551,50.0
552,119.06973366679819
553,117.35374253767135
554,125.66507108591496
555,50.0
556,400.6958553314632
557,54.568559113196635
558,100
559,58.43514179580434
560,100
561,101.69314935843835
562,60.0978703780003
563,100
564,100
565,50.0
566,100
567,50.0
568,100
569,50.0
570,227.710279644977
571,106.06187731997574
572,50.0
573,50.0
574,100
575,107.08207864936792
576,100
577,50.0
578,302.6532734210208
579,88.10639180364643
580,100
581,71.52146266782725
582,279.9520015937322
583,50.0
584,100
585,93.39299396265503
586,131.1072884104652
587,88.20031839783124
588,232.8883293889356
589,50.0
590,156.37091616769044
591,50.0
592,222.77773746558375
593,0
594,0
595,50.0
596,100
597,0
598,237.10008789760923
599,0
600,278.4121951592724
601,62.81168622705354
602,50.0
603,50.0
604,164.60287602608355
605,50.0
606,403.6840985036505
607,50.0
608,100
609,144.3245427483144
610,100
611,67.15685310503382
612,100
613,0
614,100
615,0
616,100
617,0
618,0
619,95.46410695216608
620,100
621,50.0
622,100
623,107.35124879265543
624,103.89215005569122
625,69.24089301126918
626,100
627,50.0
628,105.8062498988723
629,71.34247388721997
630,100
631,123.20750787060105
632,50.0
633,50.0
634,203.54743409902824
635,100
636,113.63614644273537
637,50.0
638,100
639,50.0
640,215.20674229764336
641,91.49668869234559
642,50.0
643,131.12908890655362
644,169.1333677595871
645,50.0
646,100
647,111.78255169974365
648,100
649,100
650,50.0
651,50.0
652,100
653,0
654,100
655,0
656,174.65425368868844
657,0
658,0
659,50.0
660,143.4979879993815
661,91.0456045231959
662,71.93728621528862
663,50.0
664,50.0
665,100
666,0
667,0
668,89.30563616006258
669,100
670,0
671,243.63187043676126
672,50.0
673,157.67854366981584
674,141.6251291742077
675,169.4735986762338
676,158.6807147946143
677,100
678,50.0
679,100
680,50.0
681,233.7735953596398
682,50.0
683,100
684,141.8301510756336
685,50.0
686,50.0
687,50.0
688,144.12119542146357
689,175.6558109211195
690,251.2750523185027
691,50.0
692,132.7841469739252
693,110.01836676110483
694,0
695,100
696,0
697,144.67670289434312
698,0
699,183.48103358990227
700,0
701,111.96130397560954
702,54.11883755737847
703,169.2045901684541
704,50.0
705,274.3278124485014
706,215.31337359308736
707,130.10698837921717
708,106.92210923839738
709,150.14515872506368
710,50.0
711,134.96486621297504
712,50.0
713,299.99843684461075
714,65.78869573849167
715,100
716,201.29835951574438
717,50.0
718,132.13445184160565
719,100
720,66.294318559711
721,50.0
722,50.0
723,141.41205418693488
724,0
725,100
726,0
727,173.38551158444363
728,0
729,100
730,0
731,100
732,50.0
733,250.3880305303798
734,291.2954575531056
735,183.03049029338575
736,0
737,50.0
738,341.4407139872269
739,111.05329542311088
740,107.30739754860599
741,75.22803350061156
742,298.38553984443615
743,50.0
744,100
745,50.0
746,100
747,148.1758001283726
748,0
749,50.0
750,100
751,158.95857317225853
752,100
753,50.0
754,165.79599911684642
755,53.32726834435329
756,121.72358861757183
757,59.48754151390988
758,223.9655995996368
759,132.66203273891722
760,100
761,50.0
762,112.09816262958341
763,50.0
764,100
765,133.29852887597022
766,100
767,50.0
768,100
769,58.37553736615249
770,100
771,100
772,0
773,80.0874800572686
774,254.15668097630808
775,0
776,218.31317049418726
777,0
778,100
779,0
780,148.4215180636018
781,85.79140296626039
782,131.57708714825915
783,0
784,50.0
785,116.61205579700007
786,0
787,0
788,180.04532862485001
789,0
790,100
791,127.9137130282849
792,119.54399015620902
793,139.18589629282454
794,50.0
795,159.27238428833184
796,50.0
797,100
798,50.0
799,100
800,50.0
801,139.14120464004446
802,71.74217174309335
803,191.52111833368832
804,50.0
805,100
806,63.22911739889418
807,100
808,50.0
809,100
810,50.0
811,50.0
812,81.16459339200411
813,149.07452244973405
814,0
815,88.76586574358801
816,50.0
817,120.67390615920303
818,0
819,134.9414758697224
820,0
821,100
822,60.06039662662076
823,212.97995162262276
824,60.939205961566216
825,100
826,50.0
827,131.12154686738458
828,50.0
829,109.2673063254833
830,50.0
831,171.08889876973524
832,85.29180596213158
833,121.11535207753533
834,102.76289093964655
835,122.06496357604034
836,50.0
837,200.01032426058754
838,123.4678586183282
839,150.21593983631212
840,50.0
841,71.11310581002809
842,124.65297068599345
843,232.01688175531353
844,85.16906944921571
845,100
846,75.75919413287181
847,101.9826162322345
848,50.0
849,100
850,63.139756128629415
851,50.0
852,100
853,0
854,0
855,50.0
856,132.9728173103731
857,0
858,0
859,0
860,68.76232430106748
861,120.22647109198937
862,100
863,50.0
864,100
865,50.0
866,100
867,50.0
868,100
869,120.07811038399169
870,78.39077678521349
871,134.11827826129417
872,100
873,67.99280851304111
874,100
875,50.0
876,239.7278434988166
877,50.0
878,191.30154035908285
879,50.0
880,100
881,50.0
882,181.95342006109416
883,50.0
884,100
885,50.0
886,115.08475688345416
887,50.0
888,184.14051932175587
889,50.0
890,100
891,50.0
892,50.0
893,126.18409782502043
894,163.96363040815277
895,0
896,50.0
897,227.6801683639569
898,0
899,0
900,109.2916892097314
901,50.0
902,269.07296134707224
903,0
904,228.1001298678147
905,0
906,100
907,0
908,100
909,0
910,100
911,93.69623442983698
912,50.0
913,210.5332205843025
914,100
915,136.088354288591
916,100
917,85.30124960840038
918,133.8607509650874
919,67.46298897997899
920,100
921,50.0
922,100
923,84.78848179134435
924,100
925,72.52121329374873
926,150.2459884844681
927,82.37097781058236
928,130.0783977219627
929,64.68189891352597
930,193.42451452442623
931,60.511093448024035
932,142.44325751324615
933,0
934,298.2374750506917
935,0
936,137.07182498026683
937,0
938,100
939,0
940,100
941,50.0
942,100
943,50.0
944,164.6921521132619
945,68.19101813675185
946,100
947,100
948,0
949,50.0
950,203.36485687849478
951,50.0
952,142.0165385711958
953,100
954,0
955,121.93460090131842
956,0
957,50.0
958,199.9679916866067
959,100
960,0
961,50.0
962,108.35938869932257
963,0
964,100
965,0
966,100
967,0
968,179.61134586717162
969,0
970,0
971,76.90176943420393
972,154.67390898307121
973,78.84632968311752
974,123.92057581541813
975,50.0
976,158.11205196001603
977,55.279826493996026
978,210.88841682568994
979,50.0
980,100
981,50.0
982,199.9505621900052
983,50.0
984,100
985,50.0
986,100
987,50.0
988,115.99647218965444
989,50.0
990,197.2446826008566
991,50.0
992,138.67553549114484
993,0
994,100
995,0
996,163.75431916807804
997,0
998,100
999,0
1000,100
1001,64.537841999444
1002,100
1003,50.0
1004,171.07598127294682
1005,87.99961840296672
1006,110.61065402045071
1007,111.96088900364602
1008,100
1009,50.0
1010,135.74870863165754
1011,50.0
1012,100
1013,50.0
1014,121.09683941550105
1015,100
1016,0
1017,99.66259337219222
1018,100
1019,50.0
1020,126.65653781828946
1021,50.0
1022,325.2270211210282
1023,0
1024,100
1025,0
1026,186.64610297089894
1027,0
1028,171.68273722885652
1029,0
1030,100
1031,50.0
1032,100
1033,50.0
1034,100
1035,95.94384645517009
1036,244.17341032013533
1037,50.0
1038,186.03475229176996
1039,72.28439913174006
1040,135.8497905436353
1041,50.0
1042,265.2781413696699
1043,64.7079124083595
1044,212.43757782408863
1045,180.2428132298101
1046,0
1047,107.11781754668436
1048,309.41656999047484
1049,50.0
1050,163.42183479420453
1051,106.10593942410023
1052,178.2644456015043
1053,50.0
1054,100
1055,74.74176672441527
1056,221.23454777939338
1057,175.77936307078573
1058,0
1059,126.88315705938764
1060,204.53252698335461
1061,50.0
1062,100
1063,81.41670541493286
1064,313.62706783500516
1065,74.38169567979574
1066,100
1067,78.05956919237545
1068,258.79085181817504
1069,50.0
1070,100
1071,116.9399730880311
1072,107.96493527018218
1073,0
1074,100
1075,0
1076,113.4928108006986
1077,0
1078,100
1079,0
1080,100
1081,50.0
1082,133.8418493032201
1083,0
1084,111.88389924081699
1085,0
1086,247.75513970362496
1087,0
1088,0
1089,50.671339324950395
1090,120.32966298317382
1091,50.0
1092,100
1093,82.58143898325491
1094,220.1183996840954
1095,78.49299297500846
1096,50.0
1097,100
1098,100
1099,65.68161450420223
1100,100
1101,152.8200699744366
1102,100
1103,129.57448205764587
1104,100
1105,70.70181253821387
1106,100
1107,69.1870733010122
1108,194.08770152436304
1109,50.0
1110,100
1111,50.0
1112,173.15285542177136
1113,0
1114,383.3905646568978
1115,0
1116,147.506127804193
1117,0
1118,100
1119,0
1120,100
1121,50.0
