round,reward
2333,51.098620875118336
2334,100
2335,50.0
2336,133.31962505329716
2337,50.0
2338,150.47998544330875
2339,50.0
2340,300.70219616455796
2341,0
2342,100
2343,50.0
2344,100
2345,62.288249902174556
2346,0
2347,81.59324690979344
2348,180.91465688300354
2349,69.92609516640704
2350,101.60431438181068
2351,100
2352,0
2353,94.24124450746675
2354,50.0
2355,100
2356,0
2357,0
2358,251.24462101727215
2359,0
2360,100
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,151.62493218337113
2372,100
2373,100
2374,100
2375,100
2376,152.98235429029558
2377,100
2378,100
2379,100
2380,218.2129141622067
2381,0
2382,0
2383,0
2384,100
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,100
2392,0
2393,100
2394,0
2395,161.73320230641468
2396,0
2397,100
2398,0
2399,100
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,107.16350886343443
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,102.83603608433842
2422,100
2423,116.8664272305364
2424,100
2425,83.58915070542037
2426,271.52102540153925
2427,100
2428,50.0
2429,151.63819592049774
2430,100.8648060222276
2431,100
2432,0
2433,100
2434,0
2435,166.32351829881756
2436,0
2437,169.82652569700969
2438,0
2439,50.0
2440,0
2441,0
2442,219.4614418978539
2443,0
2444,0
2445,100
2446,0
2447,0
2448,150.381535984067
2449,184.1851687194876
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,230.39588223302377
2462,100
2463,242.77641053799368
2464,100
2465,122.96975936089376
2466,100
2467,116.04480341945305
2468,102.97701784844433
2469,126.64400043044323
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,178.04600181243785
2482,100
2483,73.75143528938166
2484,100
2485,54.283349208878114
2486,120.65256002887033
2487,50.0
2488,100
2489,67.37972896660301
2490,196.00870481489602
2491,60.19266597729962
2492,0
2493,0
2494,140.5581262542949
2495,0
2496,100
2497,0
2498,0
2499,105.67384401798175
2500,0
2501,89.89804196043724
2502,135.80430538873247
2503,0
2504,249.49882998701605
2505,0
2506,100
2507,0
2508,100
2509,0
2510,313.6014856743261
2511,50.0
2512,100
2513,50.0
2514,100
2515,66.49064760090539
2516,100
2517,72.851443717989
2518,100
2519,155.8411778996027
2520,0
2521,100
2522,0
2523,91.6307801343242
2524,0
2525,247.689419407468
2526,0
2527,120.14094865405465
2528,0
2529,100
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,50.0
2562,100
2563,117.40709337797423
2564,100
2565,159.79111859870807
2566,165.87933350349925
2567,389.26097390211237
2568,100
2569,333.5211881103363
2570,0
2571,172.0868342777901
2572,0
2573,0
2574,0
2575,0
2576,0
2577,120.8764206680092
2578,0
2579,0
2580,100
2581,159.5971648385783
2582,129.4740004849484
2583,100
2584,100
2585,100
2586,100
2587,100
2588,179.36901152796636
2589,158.26576465705634
2590,100
2591,100
2592,0
2593,0
2594,100
2595,100
2596,100
2597,54.51270213681295
2598,162.97975445936765
2599,0
2600,100
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,100
2612,0
2613,100
2614,0
2615,100
2616,0
2617,326.3873273046504
2618,0
2619,100
2620,0
2621,0
2622,0
2623,0
2624,152.3719547970608
2625,0
2626,0
2627,0
2628,0
2629,0
2630,100.21976682478362
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,100
2642,122.89044719381003
2643,50.0
2644,100
2645,100
2646,100
2647,100
2648,100
2649,100
2650,100
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,160.75796895078037
2662,0
2663,100
2664,0
2665,162.37261516472722
2666,0
2667,216.5686392797681
2668,0
2669,280.96712652418375
2670,0
2671,100
2672,100
2673,0
2674,0
2675,0
2676,100
2677,0
2678,395.2735329050531
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,194.08110511041343
2692,50.0
2693,100
2694,100.8388631458932
2695,100
2696,50.0
2697,100
2698,50.0
2699,100
2700,0
2701,151.033029017817
2702,0
2703,100
2704,0
2705,219.1595249847248
2706,0
2707,100
2708,0
2709,133.82694871592
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,130.9879651328525
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,214.98895011221364
2732,54.394539125450564
2733,100
2734,88.63724235611406
2735,100
2736,50.0
2737,100
2738,92.67030196844223
2739,100
2740,100.1691400937043
2741,153.17521720905592
2742,0
2743,100
2744,0
2745,377.3633231513966
2746,0
2747,133.67429182992663
2748,0
2749,122.29089400352206
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,100
2772,0
2773,100
2774,0
2775,100
2776,139.54234603207806
2777,0
2778,100
2779,0
2780,0
2781,133.3802203656342
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,186.88875496526526
2792,126.19301175181039
2793,100
2794,149.6696701778401
2795,100
2796,100
2797,50.0
2798,173.85363904954798
2799,50.0
2800,0
2801,50.0
2802,100
2803,74.54697901239207
2804,167.84367153169984
2805,174.3959345486224
2806,0
2807,0
2808,0
2809,0
2810,0
2811,100
2812,0
2813,100
2814,0
2815,106.8799559103219
2816,0
2817,100
2818,0
2819,100
2820,0
2821,94.84653791859975
2822,100
2823,61.80089120838286
2824,122.97509806942197
2825,50.0
2826,165.79310377629977
2827,58.04536196486018
2828,100
2829,165.68905665549232
2830,50.0
2831,199.20994347837046
2832,166.52220837592574
2833,162.3833960296988
2834,62.29075766990579
2835,86.79959631701209
2836,100
2837,134.76179348681586
2838,100
2839,281.733484880495
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,121.06663122716273
2848,193.20656256507328
2849,0
2850,100
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,241.26740333216028
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,232.94376694801812
2882,100
2883,84.01269936641098
2884,100
2885,164.44838036446447
2886,160.55681120996366
2887,100
2888,256.6720389077627
2889,153.32227365557046
2890,187.99434640825487
2891,128.24843817232224
2892,186.03115954870376
2893,100
2894,210.33062476127338
2895,100
2896,133.12019857012672
2897,63.00578493268487
2898,186.88809421389132
2899,110.1856890521622
2900,0
2901,100
2902,0
2903,50.0
2904,100
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,50.0
2922,273.55901089551617
2923,86.92528710937123
2924,0
2925,0
2926,310.61305142509445
2927,72.08542090264704
2928,235.2773215035824
2929,0
2930,0
2931,100
2932,0
2933,280.4334646271701
2934,0
2935,50.0
2936,0
2937,50.0
2938,0
2939,50.0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,100
2962,0
2963,50.0
2964,0
2965,50.0
2966,0
2967,50.0
2968,0
2969,171.0737282335346
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,100
2983,121.47245388616989
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,108.14247468835205
2992,111.7607101832337
2993,0
2994,0
2995,180.94328237559552
2996,0
2997,159.79568493431037
2998,0
2999,257.1684328921384
3000,124.33907856215767
3001,100
3002,78.27740979384191
3003,100
3004,100
3005,185.65225643378122
3006,129.27033509866166
3007,100
3008,120.815504568049
3009,104.95403081917189
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,168.0494370771285
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,50.0
3032,100
3033,99.45083905191424
3034,100
3035,118.73318917469838
3036,257.64836190783205
3037,50.0
3038,150.49137396216608
3039,62.99969448065005
3040,100
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,100
3072,0
3073,0
3074,0
3075,169.87550427651567
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,100
3084,100
3085,194.59143697238068
3086,0
3087,362.62954503039396
3088,100
3089,127.73065982676822
3090,0
3091,100
3092,0
3093,241.04048543129718
3094,0
3095,100
3096,0
3097,100
3098,0
3099,209.66924419938815
3100,0
3101,176.13728761083297
3102,156.48277776042545
3103,67.05010178586062
3104,182.22400662118838
3105,55.05483400344223
3106,193.1860599352214
3107,213.93906385132516
3108,101.83936237205945
3109,100
3110,222.33221633997815
3111,200.50879336768404
3112,100
3113,130.54349932879163
3114,100
3115,199.95742146213723
3116,296.1073597148743
3117,176.72621532721473
3118,136.95556537954042
3119,125.66551345206693
3120,0
3121,222.1856055340786
3122,0
3123,100
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,100
3132,228.56437512895488
3133,98.31858165439792
3134,100
3135,160.18751907489138
3136,182.92764820420533
3137,100
3138,104.99607025700162
3139,100
3140,100
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,271.2532464386178
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,153.48335427835212
3160,0
3161,144.37553162427818
3162,0
3163,100
3164,0
3165,115.01693425599083
3166,0
3167,100
3168,0
3169,100
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,100
3182,61.11809344989447
3183,0
3184,351.4817923174386
3185,0
3186,0
3187,424.6970234405777
3188,50.0
3189,0
3190,80.61128419648742
3191,100
3192,164.1125867740646
3193,100
3194,100
3195,100
3196,100
3197,100
3198,100
3199,100
3200,0
3201,258.8377921636173
3202,0
3203,0
3204,140.85129774672
3205,0
3206,217.7480296669097
3207,0
3208,100
3209,0
3210,100
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,56.503060145943
3222,0
3223,108.62788669151917
3224,0
3225,87.83635441904492
3226,0
3227,0
3228,108.52764721947224
3229,0
3230,104.18559894506274
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,50.0
3252,100
3253,127.81978042527511
3254,237.05764669405232
3255,221.4904627277747
3256,181.8156707727657
3257,100
3258,142.34201837960728
3259,100
3260,100
3261,50.0
3262,0
3263,50.0
3264,0
3265,50.0
3266,0
3267,50.0
3268,0
3269,50.0
3270,0
3271,50.0
3272,126.99833214792883
3273,184.680250507393
3274,251.8168860986656
3275,168.14665231153418
3276,285.3118518115541
3277,112.77256446241232
3278,100
3279,253.69940334225006
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,101.88520978574917
3292,100
3293,67.63277948159009
3294,100
3295,0
3296,162.94628485719068
3297,0
3298,50.0
3299,50.0
3300,0
3301,134.27459022720546
3302,0
3303,229.1012404010028
3304,0
3305,183.09051082888055
3306,0
3307,141.6937028698062
3308,0
3309,65.6953210738445
3310,0
3311,128.02359042224333
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,257.13035855648747
3342,254.36155126675587
3343,113.3166621235797
3344,141.210942163215
3345,100
3346,100
3347,151.9110082705994
3348,50.0
3349,69.70463471544377
3350,100
3351,135.42256357534262
3352,100
3353,100
3354,202.296245195476
3355,124.83759049069336
3356,100
3357,129.07117264075623
3358,100
3359,100
3360,0
3361,100
3362,0
3363,50.0
3364,0
3365,129.34871978613376
3366,0
3367,97.09648284781031
3368,0
3369,255.69039688039206
3370,0
3371,234.11028638839545
3372,0
3373,50.0
3374,100
3375,0
3376,58.958314490383756
3377,159.8235921085901
3378,0
3379,0
3380,100
3381,100
3382,0
3383,144.52737200635298
3384,0
3385,108.48754573867028
3386,0
3387,338.27382249694716
3388,0
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,100
3402,100
3403,100
3404,100
3405,208.34642861820765
3406,267.40320569934806
3407,100
3408,100
3409,239.8405117712418
3410,167.3513569702389
3411,0
3412,0
3413,284.92197124506856
3414,0
3415,0
3416,0
3417,0
3418,0
3419,100
3420,0
3421,0
3422,0
3423,0
3424,0
3425,0
3426,0
3427,241.1952119888499
3428,209.89234200858255
3429,0
3430,0
3431,183.32620384933276
3432,100
3433,100
3434,184.55456641525655
3435,181.43509432080054
3436,100
3437,100
3438,297.6691681520126
3439,50.0
3440,0
3441,0
3442,0
3443,0
3444,100
3445,0
3446,0
3447,0
3448,0
3449,100
3450,118.91457430086234
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,260.22560328210244
3462,100
3463,93.37324251757843
3464,100
3465,147.14658437540544
3466,134.9859651571297
3467,100
3468,100
3469,163.62767836983215
3470,0
3471,185.15590068253806
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,231.47161480202556
3482,135.3815773357532
3483,93.94271579235387
3484,100
3485,50.0
3486,105.20188085983777
3487,141.70205856171106
3488,100
3489,100
3490,160.5948944398787
3491,92.66960869172675
3492,0
3493,100
3494,0
3495,173.25119375908434
3496,0
3497,236.45936660153149
3498,0
3499,102.60946821250866
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,151.0757716349721
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,50.0
3532,170.99585572878144
3533,100
3534,100
3535,100
3536,100
3537,224.86539650646876
3538,100
3539,100
3540,0
3541,100
3542,0
3543,315.321065712458
3544,0
3545,100
3546,0
3547,167.48376735705705
3548,0
3549,166.1190185783213
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,100
3563,0
3564,150.99602935358038
3565,50.0
3566,0
3567,121.07245749131805
3568,114.3767671549203
3569,79.10881396210307
3570,100
3571,54.99419703086251
3572,100
3573,107.5471638996831
3574,145.44757206162024
3575,75.26998119727375
3576,317.4872417802488
3577,50.0
3578,100
3579,60.76636213214452
3580,273.40245085187587
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,159.2879151471368
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,127.61732686843881
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,54.722313876594654
3612,0
3613,50.0
3614,0
3615,50.0
3616,0
3617,50.0
3618,0
3619,50.0
3620,0
3621,109.3547957034026
3622,100
3623,50.0
3624,100
3625,50.0
3626,108.57475253284198
3627,93.91689846057147
3628,154.13983266059026
3629,50.0
3630,132.57096189764755
3631,207.667995735364
3632,100
3633,0
3634,0
3635,100
3636,100
3637,0
3638,100
3639,81.1093203172126
3640,0
3641,50.0
3642,100
3643,0
3644,100
3645,0
3646,100
3647,0
3648,100
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,100
3670,0
3671,100
3672,226.81069373993193
3673,100
3674,155.28791992525646
3675,100
3676,197.65273542284433
3677,100
3678,256.02129360730373
3679,100
3680,0
3681,341.38186690514794
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,112.79522920606941
3692,80.31929098504489
3693,107.6396976346789
3694,100
3695,100
3696,229.0285566685895
3697,246.87712535352944
3698,100
3699,100
3700,100
3701,204.7011417612269
3702,0
3703,58.7133324358357
3704,0
3705,112.28031764936603
3706,0
3707,127.86618158609002
3708,0
3709,100
3710,0
3711,0
3712,50.0
3713,0
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,129.0458196648292
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,138.456472717634
3730,0
3731,100
3732,0
3733,0
3734,379.02227590822116
3735,0
3736,0
3737,148.37517054406322
3738,112.91525100345166
3739,0
3740,145.65083966777328
3741,100
3742,298.40092903195216
3743,141.06316118565493
3744,101.13445413272477
3745,175.77186346197078
3746,246.16645723710923
3747,100
3748,219.50661319915002
3749,100
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,0
3761,112.21865402041836
3762,87.52454826568736
3763,50.0
3764,100
3765,50.0
3766,161.41399282291388
3767,50.0
3768,187.30015062775166
3769,50.0
3770,200.55465823461614
3771,131.82565358480548
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,0
3782,0
3783,168.44113313026605
3784,0
3785,0
3786,0
3787,82.57516832139969
3788,100
3789,100
3790,50.0
3791,100
3792,100
3793,172.5702352467518
3794,224.9756719882129
3795,213.45803623161115
3796,100
3797,155.38113644381286
3798,110.5481438965177
3799,420.84270861167215
3800,0
3801,0
3802,0
3803,0
3804,238.37505830180635
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,155.53395634178946
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,163.85278097821254
3819,0
3820,164.51203515409034
3821,86.76624525519694
3822,0
3823,50.0
3824,0
3825,50.0
3826,0
3827,50.0
3828,0
3829,50.0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,100
3852,0
3853,0
3854,0
3855,0
3856,0
3857,100
3858,0
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,100
3872,100
3873,100
3874,241.15793483631597
3875,124.5249682865481
3876,118.62766360881326
3877,105.71451357913938
3878,348.85581513318004
3879,100
3880,0
3881,0
3882,100
3883,0
3884,140.26210370573222
3885,0
3886,0
3887,0
3888,0
3889,92.17833897162643
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,137.65274866982116
3902,50.0
3903,263.90077958356625
3904,151.674540892424
3905,100
3906,254.73837755181975
3907,141.83676502893442
3908,100
3909,187.35583187588446
3910,104.77608029169429
3911,100
3912,0
3913,130.01814350512353
3914,0
3915,307.8395489930369
3916,0
3917,306.4513959894496
3918,0
3919,240.57418408218743
3920,0
3921,50.0
3922,100
3923,122.66802105883107
3924,211.88038913651616
3925,0
3926,0
3927,50.0
3928,104.3299424613256
3929,0
3930,125.05788413450267
3931,73.03574832412737
3932,100
3933,99.17843987172091
3934,115.64642830633328
3935,50.0
3936,287.1843004968092
3937,136.64082741267697
3938,141.77160307234763
3939,50.0
3940,432.05114981256423
3941,0
3942,100
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,134.93018423856125
3962,0
3963,100
3964,0
3965,119.11126464504022
3966,0
3967,124.13956205720963
3968,0
3969,146.23608420528726
3970,0
3971,100
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,116.42253575024023
3982,101.99325633801107
3983,50.0
3984,100
3985,76.91537665699357
3986,100
3987,50.0
3988,237.1040676234105
3989,50.0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,0
4002,0
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,133.89442399694653
4012,0
4013,100
4014,0
4015,100
4016,0
4017,100
4018,0
4019,113.7574981603031
4020,0
4021,193.5778950027539
4022,50.0
4023,0
4024,77.34928232410338
4025,104.68573245219248
4026,0
4027,0
4028,111.34805082515662
4029,227.58020327865808
4030,0
4031,276.0179612918713
4032,64.0728442664022
4033,100
4034,68.78598961431778
4035,129.9156891674247
4036,71.6944618526436
4037,160.38248306308492
4038,50.0
4039,100
4040,0
4041,144.51149417485033
4042,0
4043,100
4044,0
4045,237.4622481170275
4046,0
4047,100
4048,0
4049,0
4050,0
4051,100
4052,62.705416745403504
4053,171.59552905627206
4054,50.0
4055,100.17120656927098
4056,50.0
4057,126.76748957738118
4058,50.0
4059,207.96496527334193
4060,54.05538660108508
4061,0
4062,251.59211204956614
4063,205.0762485297489
4064,0
4065,0
4066,194.17754252251854
4067,208.61265884916315
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,103.90146515107726
4082,0
4083,149.90751379021157
4084,0
4085,101.01554217931563
4086,0
4087,100
4088,0
4089,50.0
4090,0
4091,134.95085355839126
4092,149.3701941382298
4093,0
4094,163.46795030547943
4095,0
4096,0
4097,256.0191147964591
4098,0
4099,0
4100,0
4101,100
4102,100
4103,100
4104,222.66522275839674
4105,100
4106,102.11071778007359
4107,100
4108,100
4109,100
4110,223.5861339338107
4111,100
4112,0
4113,0
4114,0
4115,0
4116,100
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,100
4132,100
4133,198.65126707563653
4134,200.29720755679926
4135,100
4136,100
4137,100
4138,100
4139,100
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,240.65870308955522
4162,0
4163,82.5783060411103
4164,0
4165,79.1451254837795
4166,0
4167,50.0
4168,0
4169,100
4170,0
4171,0
4172,0
4173,103.61754874176977
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,126.19862007284895
4182,132.44262384598426
4183,100
4184,100
4185,0
4186,0
4187,196.37205901075282
4188,100
4189,328.33947425479045
4190,0
4191,100
4192,100
4193,217.2815621334284
4194,186.48910992637204
4195,210.89995595285225
4196,50.0
4197,310.72611932129894
4198,252.11919967713905
4199,144.10544905332313
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,0
4210,0
4211,100
4212,222.46139604741643
4213,100
4214,220.63673912079088
4215,50.0
4216,128.47815199383135
4217,100
4218,100
4219,117.68041185755173
4220,100
4221,84.22493478997043
4222,100
4223,0
4224,50.0
4225,100
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,50.0
4242,128.34053227467606
4243,50.0
4244,118.84294709178478
4245,50.0
4246,129.87518842489052
4247,100
4248,102.91583550679896
4249,50.0
4250,100
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,109.92286480099384
4262,100
4263,100
4264,100
4265,108.51092393150518
4266,100
4267,100
4268,100
4269,87.61088854665115
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0
4280,0
4281,0
4282,0
4283,134.3372088332588
4284,105.74116493765901
4285,0
4286,50.0
4287,50.0
4288,100
4289,0
4290,0
4291,100
4292,0
4293,157.24429869889235
4294,0
4295,135.25804309247977
4296,0
4297,100
4298,0
4299,100
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,100
4312,0
4313,0
4314,0
4315,50.0
4316,100
4317,0
4318,100
4319,0
4320,100
4321,100
4322,50.0
4323,50.0
4324,50.0
4325,100
4326,102.8461413260201
4327,100
4328,160.85337116772178
4329,100
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,100
4352,0
4353,50.0
4354,0
4355,50.0
4356,0
4357,50.0
4358,0
4359,50.0
4360,0
4361,74.00632084308083
4362,100
4363,100
4364,100
4365,50.0
4366,228.55871072210599
4367,55.20883713202984
4368,231.31529059933132
4369,50.0
4370,50.0
4371,53.313562934474824
4372,100
4373,0
4374,0
4375,0
4376,100
4377,0
4378,100
4379,0
4380,100
4381,50.0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,0
4388,0
4389,0
4390,0
4391,118.62860992731274
4392,0
4393,0
4394,100
4395,0
4396,0
4397,233.7376498799492
4398,69.68021878736006
4399,0
4400,100
4401,139.8455186731924
4402,0
4403,100
4404,0
4405,107.77420299745727
4406,0
4407,100
4408,0
4409,156.88416599200463
4410,0
4411,244.52935769886318
4412,91.81615772617897
4413,100
4414,50.0
4415,209.26345179458582
4416,50.0
4417,196.4023634406377
4418,50.0
4419,100
4420,50.0
4421,100
4422,50.0
4423,261.32587127906424
4424,71.17556306221903
4425,100
4426,50.0
4427,100
4428,50.0
4429,121.29351905294314
4430,0
4431,0
4432,0
4433,0
4434,80.80823397957468
4435,0
4436,0
4437,0
4438,0
4439,0
4440,100
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,221.0457296020404
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,50.0
4460,100
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,204.16873095228647
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,100
4492,0
4493,100
4494,0
4495,374.59239745376
4496,0
4497,251.38504831464326
4498,0
4499,100
4500,0
4501,100
4502,204.39435334899554
4503,100
4504,163.92361780032314
4505,152.64237524751934
4506,253.88469522639073
4507,176.062928812851
4508,204.7022794034496
4509,100
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
